HS06GEOMET,401175
HS06ZN,431510
HS06ZY,417880
HS08,416520
HS08DELTA,401603
HS08ZN,431520
HS08ZY,422402
HS10,423220
HS10 DELTA,401604
HS10SS,400624
HS10ZN,431530
HS10ZY,424639
HS12,426400
HS12 DELTA,401605
HS12GEOMET,437824
HS12NICKEL,
HS12ZN,431540
HS14,429320
HS14 DELTA,401606
HS14ZC,431550
HS14ZN,
HS16,430900
HS16 DELTA,401607
HS16 SPECIAL,401326
HS16ZC,431560
HS16ZY,
HS18,433750
HS18NICKEL,
HS20,435320
HS20 DELTA,401609
HS20 GE,435321
HS20NICKEL,
HS20ZC,431580
HS22,436620
HS22ZC,431590
HS24,439150
HS24 DELTA,401611
HS24 GEOMET321,401025
HS24ZC,431600
HS27,440100
HS30,442650
K6000SL,242150
K6001,242300
K6001   LOAD TESTED,242300
K6001SL,242250
K6001SSX10,070500
K6006,243500
K6006SL,243450
K6008,243700
K6009,244000
K6009SL,243950
K6012,244600
K6012SL,244550
K6015,245100
K6200,242500
K6200SLOTTED,242450
K6201,242600
K6201SLOTTED,242550
K6201SSX12,085603
K6202,242900
K6202SL,242850
K6202SSX10,093101
K6203,243100
K6203SL,243050
K6204,243300
K6204SL,243250
K6204STACK2,301450
K6204ZC,015482
K6205,243400
K6205SL,243350
K6206,243600
K6206M,
K6206SLOTTED,243550
K6206SS,136706
K6207,243900
K6208,244200
K6208HIGHLOAD,019080
K6208SLOTTED,244150
K6209,244300
K6209 MPI,
K6210,244500
K6210SL,244450
K6211,244800
K6212,245000
K6213,245300
K6214,245400
K6215,245600
K6216,245800
K6217,246000
K6218,246200
K6219,246400
K6220,246600
K6221,246800
K6222,247000
K6222SSX10,006414
K6224,247100
K6226,247300
K6228,247500
K6230,247700
K6232,247900
K6234,248100
K6236,248200
K6238,248300
K6240,248400
K6300,242800
K6300SLOTTED,242750
K6301,243000
K6301SL,242950
K6302,243200
K6302SL,243150
K6306,243800
K6306SLOTTED,243750
K6307,244100
K6307SLOTTED,244125
K6307ZC,
K6308,244400
K6309,244700
K6310,244900
K6311,245200
K6312,245500
K6313,245700
K6314,245900
K6315,246100
K6316,246300
K6317,246500
K6318,246700
K6319,246900
K6321,247200
K6324,247600
K6326,247800
K6328,248000
KEL3,241200
KEL3SL,241150
KEL3X10,028600
KEL4,241400
KEL4SL,241350
KEL4X10,037500
KEL5,241600
KEL5SL,241650
KEL5SLSSX10,241660
KEL6,241700
KEL6SL,241675
KEL7,241800
KEL7SL,241750
KEL7SSX10,049400
KEL8,241900
KEL8SL,241850
KEL8X10,056345
KEL9,242100
KEL9SL,242050
KEL9X10,062801
KR10,242700
KR2,241100
KR2NIMONIC,008089
KR3,241300
KR4,241500
KR4SS,043300
KR6,242000
KR6 BLACK OXIDE,
KR6SSX10,002978
KR8,242400
KR9,242200
MC-241100,
MC-241200,
MC-241300,
MC-241400,
MC-241500,
MC-241600,
MC-241700,
MC-241800,
MC-241900,
MC-242000,
MC-242100,
MC-242200,
MC-242300,
MC-242400,
MC-242500,
MC-242600,
MC-242700,
MC-242800,
MC-242900,
MC-243000,
MC-243100,
MC-243200,
MC-243300,
MC-243400,
MC-243400-5,
MC-243500,
MC-243500-5,
MC-243600,
MC-243700,
MC-243800,
MC-243900,
MC-244000,
MC-244100,
MC-244200,
MC-244300,
MC-244400,
MC-244500,
MC-244600,
MC-244700,
MC-244800,
MC-245000,
MC-245100,
MC-245300,
MC-245400,
MC-245500,
MC-245600,
MC-HDS02,
MC-HDS02ZC,
MC-HDS03,
MC-HDS03ZC,
MC-HDS04,
MC-HDS04ZC,
MC-HDS05,
MC-HDS05ZC,
MC-HDS06,
MC-HDS06X7,
MC-HDS06ZC,
MC-HDS08,
MC-HDS08ZC,
MC-HDS10,
MC-HDS10ZC,
MC-HDS12,
MC-HDS12ZC,
MC-HDS16,
MC-HDS16ZC,
MC-HDS20,
MC-HDS20ZC,
MC-HDS24ZC,
MC-HDS27,
MC-HDS30,
MC-HS06ZC,
MC-S01.6SS-50,
MC-S01.6ZC,
MC-S02,
MC-S02.5,
MC-S02.5SS,
MC-S02.5ZC,
MC-S02SS,
MC-S02ZC,
MC-S03,
MC-S03.5,
MC-S03.5SS,
MC-S03.5ZC,
MC-S03SS,
MC-S03ZC,
MC-S04,
MC-S04SS,
MC-S04ZC,
MC-S05,
MC-S05SS,
MC-S05SS-50,
MC-S05ZC,
MC-S06,
MC-S06.35,
MC-S06.35SS,
MC-S06.35SS-10,
MC-S06.35ZC,
MC-S06SS-50,
MC-S06ZC,
MC-S07SS,
MC-S08,
MC-S08SS,
MC-S08ZC,
MC-S1.6,
MC-S10,
MC-S10SS,
MC-S10SS-5,
MC-S10ZC,
MC-S11.1,
MC-S11.1SS,
MC-S11.1ZC,
MC-S12,
MC-S12.7,
MC-S12.7SS,
MC-S12.7ZC,
MC-S12ZC,
MC-S14,
MC-S14SS,
MC-S14ZC,
MC-S16,
MC-S16SS,
MC-S16ZC,
MC-S18,
MC-S18SS,
MC-S18ZC,
MC-S19,
MC-S19SS,
MC-S19ZC,
MC-S20,
MC-S20SS,
MC-S20ZC,
MC-S22,
MC-S22SS,
MC-S22ZC,
MC-S24,
MC-S24ZC-5,
MC-S25.4,
MC-S25.4SS,
MC-S25.4ZC,
MC-S27,
MC-S27ZC,
MC-S30,
MC-S30SS,
MC-S30ZC,
MC-S36,
MC-S36SS,
MC-S36ZC,
S01.6,402300
S01.6PHBZ,403200
S01.6SS,403221
S01.6ZC,450000
S02,404400
S02.5,406800
S02.5PHBZ,407700
S02.5SS,407660
S02.5ZC,450200
S02PHBZ,405500
S02SS,405420
S02ZC,450100
S03,409400
S03 NATURAL FIN OIL,401263
S03.5,411200
S03.5PHBZ,412600
S03.5SS,412500
S03.5ZC,450400
S03.5ZY,
S03PHBZ,410800
S03SS,410750
S03X39,409404
S03ZC,450300
S03ZY,
S04,412700
S04 GAL ZINC,450510
S04PHBZ,414300
S04SS,414200
S04ZC,450500
S04ZC BULK,442014
S04ZY,
S05,414500
S05 MET.CLEAN OILED,401233
S05 NICKEL,415100
S05GEOMET-500 B,401501
S05PHBZ,416200
S05SS,416100
S05ZC,450600
S06,416300
S06.35,418100
S06.35PHBZ,419100
S06.35SS,418104
S06.35ZC,450800
S06GEOMET-500 B,401237
S06PHBZ,418000
S06SS,417900
S06ZC,450700
S07,419200
S07PHBZ,420300
S07SS,420290
S07ZC,450900
S08,420400
S08GEOMET-500 B,401238
S08PHBZ,422900
S08SS,422700
S08ZC,451000
S10,423000
S10GEOMET-500 B,401184
S10PHBZ,425000
S10SS,424900
S10ZC,451100
S11.1,425100
S11.1SS,425110
S11.1ZC,451200
S12,426200
S12.7,427900
S12.7PHBZ,429000
S12.7SS,428950
S12.7ZC,451400
S12F200INCONEL,
S12GEOMET,401265
S12GEOMET-500 B,401185
S12INCONEL718,400861
S12PHBZ,427800
S12SS,427600
S12ZC,451300
S14,429100
S14SS,430500
S14ZC,451500
S14ZY,
S16,430700
S16GEOMET,401186
S16SS,432200
S16ZC,451600
S16ZY,432002
S18,432400
S18SS,433650
S18ZC,451700
S18ZNFLAKE,460180
S18ZY,
S19,433800
S19SS,433821
S19ZC,451800
S20,435100
S20GEOMET500,401279
S20SS,436400
S20ZC,451900
S20ZY,436262
S22,436600
S22SS,437810
S22ZC,452000
S24,437900
S24SS,439091
S24ZC,452100
S24ZY,438962
S25.4,439200
S25.4SS,439170
S25.4ZC,452200
S27,440300
S27SS,441410
S27ZC,452300
S27ZY,442562
S30,441500
S30GEOMET500,
S30SS,442711
S30ZC,452400
S30ZNFLAKE,460300
S33,401292
S33ZC,401144
S33ZY,400125
S36,442730
S36SS,442790
S36ZC,452500
S36ZY,
S42,442795
SL03,401112
SL04,401055
SL05,401056
SL06,401225
SL08,401160
SL10,401057
SL12,401058
SLW02.5,
SLW03,
SLW03.5,
SLW04,
SLW05,
SLW06,
SLW08,
SLW10,
SLW12,
UV05,415900
UV06ZC,702299
VS05,414600
VS05PHBZ,
VS05SS,416201
VS05ZC,450650
VS06,416400
VS06-ZINC B695-00,
VS06DELTA,450700
VS06GEOMET,401245
VS06PHBZ,418010
VS06SS,418001
VS06ZC,450750
VS08,420500
VS08-ZINC B695-00,
VS08BLANK,422200
VS08DELTA,451070
VS08GEOMET,401168
VS08GEOMET500,401299
VS08ORX,
VS08PHBZ,422910
VS08SS,422901
VS08ZC,451050
VS10,423100
VS10-ZINC B695-00,
VS10DELTA,451080
VS10GEOMET,401169
VS10GEOMET500,401193
VS10PHBZ,425010
VS10SS,425020
VS10ZC,451150
VS11.1,400849
VS12,426300
VS12 PHOS AND OILED,427300
VS12-ZINC B695-00,
VS12GEOMET,401246
VS12GEOMET500,401191
VS12PHBZ,427810
VS12SS,427700
VS12ZC,451350
VS12ZY,427461
VS14,429200
VS14-ZINC B695-00,
VS14GEOMET,401247
VS14PHBZ,430650
VS14SPECIAL,400841
VS14SS,430660
VS14ZC,451550
VS14ZY,430359
VS16,430800
VS16-ZINC B695-00,
VS16GEOMET,401248
VS16GEOMET500,401142
VS16ORX,
VS16PHBZ,432310
VS16SS,430750
VS16ZC,451650
VS16ZNFLAKE,461160
VS18,432500
VS18GEOMET,400833
VS18SS,433621
VS18ZC,451750
VS18ZY,433559
VS20,435300
VS20-ZINC B695-00,
VS20GEOMET,401099
VS20GEOMET500,401277
VS20ORX,
VS20PHBZ,436505
VS20SS,435250
VS20ZC,451950
VS22,436700
VS22SS,436721
VS22ZC,452050
VS22ZY,
VS24,438000
VS24SS,438021
VS24ZC,452150
VS24ZY,438914
VS25.4,400974
VS25.4ZC,400737
VS27,440400
VS27-ZINC B695-00,
VS27SS,441420
VS27ZC,452350
VS27ZY,441279
VS30,441600
VS30SS,441621
VS30ZC,452450
VS30ZY,442563
VS33,401303
VS33ZC,401068
VS36ZC,401051
Z01,248500
Z01SSX10,008259
Z02,248600
Z03,248700
Z04,248800
Z05,248900
Z06,249000
Z07,249100
Z08,249200
Z09,249300
Z09 51CRV4,240005
Z09A,050210
Z09BARTELL,019103
Z09SSX12,050503
Z10,249400
Z11,
Z12,249600
Z12 NICKEL PLATED,
Z12A,249700
Z12A50CRV4,074250
Z12ASSX12,074203
Z12ASSX35,
Z12AZC,
Z12B,249800
Z12C,249900
Z12C NICKEL PLATED,
Z12CZC,074430
Z13,250000
Z13WILKERSON,005776
Z14,250100
Z15,250200
Z16,250300
Z17,250400
Z18,250500
Z18SSX10,009848
Z18ZC GE,015444
Z19,250600
Z20,250700
Z21,250800
Z22,250900
Z23,251000
Z24,251100
